payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,transaction_type,subscription_length,overlapping_subscription,subscription_sequence
T86989222970,16606,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T83676318051,16612,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T63937455434,16619,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T86372634903,15280,-5.99,2025-01-17,Standard,2025-02-16,churned,False,refund/credit,30,False,2
T89505615094,16614,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T67260656044,16579,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T59934200672,15882,7.99,2025-01-16,Standard,2025-02-15,churned,False,payment,30,False,2
T87670085019,16568,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T98496998613,16577,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T54495958201,15888,7.99,2025-01-16,Standard,2025-02-15,churned,False,payment,30,False,2
T67742379415,16576,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,payment,30,False,1
T74113754279,15891,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,2
T85828873367,16570,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,payment,30,False,1
T68021816208,16572,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T99070447278,16573,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T57445709529,15208,12.99,2025-01-16,Premium,2025-03-17,churned,False,payment,60,False,2
T74568526455,15237,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,2
T62877381159,16589,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T68800991477,16590,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,payment,30,False,1
T69443010222,16592,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T78286433057,16596,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T60567101461,15812,7.99,2025-01-16,Standard,2025-02-15,churned,False,payment,30,False,2
T85764405976,16595,12.99,2025-01-16,Premium,2025-03-17,churned,False,payment,60,False,1
T98426346939,15240,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,2
T85140508434,15797,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,2
T53835249654,16599,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T61714082623,16588,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,payment,30,False,1
T82153933300,16584,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T68219560373,16581,12.99,2025-01-16,Premium,2025-03-17,active,True,payment,60,False,1
T85411592515,15782,4.99,2025-01-16,Student Plan,2025-02-15,churned,False,payment,30,False,2
T61496381959,16544,12.99,2025-01-15,Premium,2025-03-16,active,True,payment,60,False,1
T50487751373,16562,12.99,2025-01-15,Premium,2025-03-16,active,True,payment,60,False,1
T94631443590,16546,12.99,2025-01-15,Premium,2025-03-16,active,True,payment,60,False,1
T93246533400,15793,4.99,2025-01-15,Student Plan,2025-02-14,churned,False,payment,30,False,2
T65610194065,16567,3.141689,2025-01-15,Premium,2025-03-16,active,True,payment,60,False,1
T69866554482,15200,12.99,2025-01-15,Premium,2025-03-16,active,True,payment,60,False,2
T85034954070,15841,7.99,2025-01-15,Standard,2025-02-14,churned,False,payment,30,False,2
T53902961387,15838,12.99,2025-01-15,Premium,2025-03-16,active,True,payment,60,False,2
T87949500205,15134,4.99,2025-01-15,Student Plan,2025-02-14,churned,False,payment,30,False,3
T75568218010,15179,12.99,2025-01-15,Premium,2025-03-16,active,True,payment,60,False,3
T68297269788,16538,12.99,2025-01-14,Premium,2025-03-15,active,True,payment,60,False,1
T74261401284,16539,4.99,2025-01-14,Student Plan,2025-02-13,churned,False,payment,30,False,1
T98245686965,15182,4.99,2025-01-14,Student Plan,2025-02-13,churned,False,payment,30,False,3
T65316499466,15740,7.99,2025-01-14,Standard,2025-02-13,churned,False,payment,30,False,2
T74451246033,16542,4.99,2025-01-14,Student Plan,2025-02-13,churned,False,payment,30,False,1
T68706302340,16532,12.99,2025-01-14,Premium,2025-03-15,active,True,payment,60,False,1
T71989459961,15152,7.99,2025-01-14,Standard,2025-02-13,churned,False,payment,30,False,3
T57235611200,16534,12.99,2025-01-14,Premium,2025-03-15,active,True,payment,60,False,1
T59269534625,15819,7.99,2025-01-14,Standard,2025-02-13,churned,False,payment,30,False,2
T60415183016,16535,12.99,2025-01-14,Premium,2025-03-15,active,True,payment,60,False,1
T78953031910,16527,7.99,2025-01-14,Standard,2025-02-13,churned,False,payment,30,False,1
T79415234116,15194,12.99,2025-01-14,Premium,2025-03-15,active,True,payment,60,False,2
T62560471804,15154,7.99,2025-01-14,Standard,2025-02-13,churned,False,payment,30,False,3
T69010411156,16517,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,1
T80821836582,15181,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,2
T93618046088,16518,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,1
T59843205826,15814,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,2
T91413910518,15218,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,2
T69567868635,16521,12.99,2025-01-13,Premium,2025-03-14,churned,False,payment,60,False,1
T72449106376,16525,4.99,2025-01-13,Student Plan,2025-02-12,churned,False,payment,30,False,1
T88932772273,16503,7.99,2025-01-13,Standard,2025-02-12,churned,False,payment,30,False,1
T64065983505,16502,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,1
T61923298924,16501,12.99,2025-01-13,Premium,2025-03-14,churned,False,payment,60,False,1
T61231919307,15778,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,2
T51112247694,16510,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,1
T91817522939,16514,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,1
T98771583881,15724,4.99,2025-01-13,Student Plan,2025-02-12,churned,False,payment,30,False,2
T78963429920,16516,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,1
T69256852294,16507,4.99,2025-01-13,Student Plan,2025-02-12,churned,False,payment,30,False,1
T56175955124,16506,12.99,2025-01-13,Premium,2025-03-14,active,True,payment,60,False,1
T68449554447,15773,7.99,2025-01-12,Standard,2025-02-11,churned,False,payment,30,False,2
T58758939214,16483,12.99,2025-01-12,Premium,2025-03-13,active,True,payment,60,False,1
T82148040772,15705,4.99,2025-01-12,Student Plan,2025-02-11,churned,False,payment,30,False,2
T62606397756,15776,7.99,2025-01-12,Standard,2025-02-11,churned,False,payment,30,False,2
T93915100793,15133,12.99,2025-01-12,Premium,2025-03-13,active,True,payment,60,False,3
T66500701354,15082,12.99,2025-01-12,Premium,2025-03-13,active,True,payment,60,False,3
T50922222878,15216,-5.99,2025-01-12,Premium,2025-03-13,churned,False,refund/credit,60,False,2
T94995096840,15106,7.99,2025-01-12,Standard,2025-02-11,churned,False,payment,30,False,3
T85805859163,16492,4.99,2025-01-12,Student Plan,2025-02-11,churned,False,payment,30,False,1
T94682735954,16489,4.99,2025-01-12,Student Plan,2025-02-11,churned,False,payment,30,False,1
T61129117250,15098,12.99,2025-01-12,Premium,2025-03-13,active,True,payment,60,False,3
T86091131548,16466,12.99,2025-01-11,Premium,2025-03-12,active,True,payment,60,False,1
T51091773641,16465,12.99,2025-01-11,Premium,2025-03-12,active,True,payment,60,False,1
T73307236982,15686,7.99,2025-01-11,Standard,2025-02-10,churned,False,payment,30,False,2
T73774221866,15674,4.99,2025-01-11,Student Plan,2025-02-10,churned,False,payment,30,False,2
T73451134879,16478,7.99,2025-01-11,Standard,2025-02-10,churned,False,payment,30,False,1
T57623941098,16477,7.99,2025-01-11,Standard,2025-02-10,churned,False,payment,30,False,1
T93584467881,16476,12.99,2025-01-11,Premium,2025-03-12,active,True,payment,60,False,1
T56695815825,16464,3.141689,2025-01-11,Premium,2025-03-12,active,True,payment,60,False,1
T79655314384,15767,4.99,2025-01-11,Student Plan,2025-02-10,churned,False,payment,30,False,2
T98307758796,15756,4.99,2025-01-11,Student Plan,2025-02-10,churned,False,payment,30,False,2
T79846248077,16460,4.99,2025-01-11,Student Plan,2025-02-10,churned,False,payment,30,False,1
T80350492181,16459,4.99,2025-01-11,Student Plan,2025-02-10,churned,False,payment,30,False,1
T81870350372,15130,12.99,2025-01-10,Premium,2025-03-11,churned,False,payment,60,False,2
T68834958673,16434,7.99,2025-01-10,Standard,2025-02-09,churned,False,payment,30,False,1
T80848921046,15753,4.99,2025-01-10,Student Plan,2025-02-09,churned,False,payment,30,False,2
T94144639857,15123,7.99,2025-01-10,Standard,2025-02-09,churned,False,payment,30,False,2
T62272807877,15747,4.99,2025-01-10,Student Plan,2025-02-09,churned,False,payment,30,False,2
T57294874934,16453,7.99,2025-01-10,Standard,2025-02-09,churned,False,payment,30,False,1
T90768239587,15743,4.99,2025-01-10,Student Plan,2025-02-09,churned,False,payment,30,False,2
T69170181528,16449,12.99,2025-01-10,Premium,2025-03-11,churned,False,payment,60,False,1
T67629406636,15736,4.99,2025-01-10,Student Plan,2025-02-09,churned,False,payment,30,False,2
T57643144304,16445,4.99,2025-01-10,Student Plan,2025-02-09,churned,False,payment,30,False,1
T89588855458,16443,7.99,2025-01-10,Standard,2025-02-09,churned,False,payment,30,False,1
T79384767560,15157,12.99,2025-01-10,Premium,2025-03-11,active,True,payment,60,False,2
T57925793580,15093,12.99,2025-01-09,Premium,2025-03-10,churned,False,payment,60,False,2
T78682380349,15714,7.99,2025-01-09,Standard,2025-02-08,churned,False,payment,30,False,2
T75949453896,15129,7.99,2025-01-09,Standard,2025-02-08,churned,False,payment,30,False,3
T70851365096,15725,7.99,2025-01-09,Standard,2025-02-08,churned,False,payment,30,False,2
T98889912635,15667,4.99,2025-01-09,Student Plan,2025-02-08,churned,False,payment,30,False,2
T86242608800,15104,7.99,2025-01-09,Standard,2025-02-08,churned,False,payment,30,False,3
T63489169518,15109,7.99,2025-01-08,Standard,2025-02-07,churned,False,payment,30,False,2
T66862062984,15115,7.99,2025-01-08,Standard,2025-02-07,churned,False,payment,30,False,2
T66124860336,15613,4.99,2025-01-08,Student Plan,2025-02-07,churned,False,payment,30,False,2
T94399321401,15623,-1.0,2025-01-08,Student Plan,2025-02-07,churned,False,refund/credit,30,False,2
T98827490452,16409,7.99,2025-01-08,Standard,2025-02-07,churned,False,payment,30,False,1
T95295499209,16408,7.99,2025-01-08,Standard,2025-02-07,churned,False,payment,30,False,1
T80252478933,16397,4.99,2025-01-08,Student Plan,2025-02-07,churned,False,payment,30,False,1
T60527756686,16391,12.99,2025-01-07,Premium,2025-03-08,churned,False,payment,60,False,1
T94135957035,15663,4.99,2025-01-07,Student Plan,2025-02-06,churned,False,payment,30,False,2
T61860980019,15094,7.99,2025-01-07,Standard,2025-02-06,churned,False,payment,30,False,2
T82398919629,16382,7.99,2025-01-07,Standard,2025-02-06,churned,False,payment,30,False,1
T99071824185,16380,4.99,2025-01-07,Student Plan,2025-02-06,churned,False,payment,30,False,1
T62301979930,15657,7.99,2025-01-07,Standard,2025-02-06,churned,False,payment,30,False,2
T88523733345,16377,4.99,2025-01-07,Student Plan,2025-02-06,churned,False,payment,30,False,1
T58455027583,16355,12.99,2025-01-06,Premium,2025-03-07,churned,False,payment,60,False,1
T81721312228,16358,4.99,2025-01-06,Student Plan,2025-02-05,churned,False,payment,30,False,1
T52808656878,15100,7.99,2025-01-06,Standard,2025-02-05,churned,False,payment,30,False,2
T93719013737,15034,12.99,2025-01-06,Premium,2025-03-07,churned,False,payment,60,False,2
T64325794452,15040,4.99,2025-01-06,Student Plan,2025-02-05,churned,False,payment,30,False,3
T75095463875,16363,7.99,2025-01-06,Standard,2025-02-05,churned,False,payment,30,False,1
T93954201269,16364,2.8998217,2025-01-06,Standard,2025-02-05,churned,False,payment,30,False,1
T62486674617,16367,4.99,2025-01-06,Student Plan,2025-02-05,churned,False,payment,30,False,1
T72482353322,15004,7.99,2025-01-06,Standard,2025-02-05,churned,False,payment,30,False,3
T83982543174,16343,4.99,2025-01-05,Student Plan,2025-02-04,churned,False,payment,30,False,1
T90498122612,15562,7.99,2025-01-05,Standard,2025-02-04,churned,False,payment,30,False,2
T77215130020,16332,12.99,2025-01-05,Premium,2025-03-06,churned,False,payment,60,False,1
T67769925141,16329,4.99,2025-01-05,Student Plan,2025-02-04,churned,False,payment,30,False,1
T67528257762,15032,4.99,2025-01-05,Student Plan,2025-02-04,churned,False,payment,30,False,3
T51800644832,16307,4.99,2025-01-04,Student Plan,2025-02-03,churned,False,payment,30,False,1
T69539414007,16301,4.99,2025-01-04,Student Plan,2025-02-03,churned,False,payment,30,False,1
T72974601281,16306,7.99,2025-01-04,Standard,2025-02-03,churned,False,payment,30,False,1
T73069077997,16318,4.99,2025-01-04,Student Plan,2025-02-03,churned,False,payment,30,False,1
T84579661435,15551,7.99,2025-01-04,Standard,2025-02-03,churned,False,payment,30,False,2
T56197974757,16323,7.99,2025-01-04,Standard,2025-02-03,churned,False,payment,30,False,1
T94984296982,15533,12.99,2025-01-04,Premium,2025-03-05,churned,False,payment,60,False,2
T67279292066,15606,7.99,2025-01-04,Standard,2025-02-03,churned,False,payment,30,False,2
T72332071303,15018,7.99,2025-01-04,Standard,2025-02-03,churned,False,payment,30,False,3
T92857635700,16300,4.99,2025-01-03,Student Plan,2025-02-02,churned,False,payment,30,False,1
T82826700569,15598,-1.0,2025-01-03,Student Plan,2025-02-02,churned,False,refund/credit,30,False,2
T86043340388,16285,7.99,2025-01-03,Standard,2025-02-02,churned,False,payment,30,False,1
T64121489505,16280,7.99,2025-01-03,Standard,2025-02-02,churned,False,payment,30,False,1
T84953390949,16293,4.99,2025-01-03,Student Plan,2025-02-02,churned,False,payment,30,False,1
T82170889949,16298,4.99,2025-01-03,Student Plan,2025-02-02,churned,False,payment,30,False,1
T76361624054,16267,12.99,2025-01-02,Premium,2025-03-03,churned,False,payment,60,False,1
T94740981860,15516,7.99,2025-01-02,Standard,2025-02-01,churned,False,payment,30,False,2
T81751167071,15488,7.99,2025-01-02,Standard,2025-02-01,churned,False,payment,30,False,2
T70176136442,16256,4.99,2025-01-02,Student Plan,2025-02-01,churned,False,payment,30,False,1
T57476190946,15571,2.8998217,2025-01-02,Standard,2025-02-01,churned,False,payment,30,False,2
T73291499934,16255,12.99,2025-01-02,Premium,2025-03-03,churned,False,payment,60,False,1
T71712331967,16253,7.99,2025-01-02,Standard,2025-02-01,churned,False,payment,30,False,1
T84491161805,16252,7.99,2025-01-02,Standard,2025-02-01,churned,False,payment,30,False,1
T59104634487,15469,7.99,2025-01-01,Standard,2025-01-31,churned,False,payment,30,False,2
T75983081956,16247,4.99,2025-01-01,Student Plan,2025-01-31,churned,False,payment,30,False,1
T94156365003,15563,7.99,2025-01-01,Standard,2025-01-31,churned,False,payment,30,False,2
T98606179749,16228,12.99,2025-01-01,Premium,2025-03-02,churned,False,payment,60,False,1
T76975753358,15555,4.99,2025-01-01,Student Plan,2025-01-31,churned,False,payment,30,False,2
T83545663545,16229,4.99,2025-01-01,Student Plan,2025-01-31,churned,False,payment,30,False,1
T65774518881,16231,4.99,2025-01-01,Student Plan,2025-01-31,churned,False,payment,30,False,1
T59554176553,16213,4.99,2024-12-31,Student Plan,2025-01-30,churned,False,payment,30,False,1
T73849955648,16208,7.99,2024-12-31,Standard,2025-01-30,churned,False,payment,30,False,1
T87070597287,15532,7.99,2024-12-31,Standard,2025-01-30,churned,False,payment,30,False,2
T83755599874,16219,4.99,2024-12-31,Student Plan,2025-01-30,churned,False,payment,30,False,1
T97714476566,16221,2.8998217,2024-12-31,Standard,2025-01-30,churned,False,payment,30,False,1
T75305041656,16222,12.99,2024-12-31,Premium,2025-03-01,churned,False,payment,60,False,1
T53089216277,15465,4.99,2024-12-30,Student Plan,2025-01-29,churned,False,payment,30,False,2
T72318064121,16189,4.99,2024-12-30,Student Plan,2025-01-29,churned,False,payment,30,False,1
T89593218095,16182,4.99,2024-12-30,Student Plan,2025-01-29,churned,False,payment,30,False,1
T79465226895,16196,7.99,2024-12-30,Standard,2025-01-29,churned,False,payment,30,False,1
T84730183350,15524,7.99,2024-12-30,Standard,2025-01-29,churned,False,payment,30,False,2
T94667840366,15448,7.99,2024-12-30,Standard,2025-01-29,churned,False,payment,30,False,2
T85196678758,16198,12.99,2024-12-30,Premium,2025-02-28,churned,False,payment,60,False,1
T76108604306,15447,4.99,2024-12-30,Student Plan,2025-01-29,churned,False,payment,30,False,2
T98344032318,16194,4.99,2024-12-30,Student Plan,2025-01-29,churned,False,payment,30,False,1
T92062716098,16193,4.99,2024-12-30,Student Plan,2025-01-29,churned,False,payment,30,False,1
T53773089808,15401,4.99,2024-12-29,Student Plan,2025-01-28,churned,False,payment,30,False,2
T95864951649,15484,7.99,2024-12-29,Standard,2025-01-28,churned,False,payment,30,False,2
T83802961484,16165,12.99,2024-12-29,Premium,2025-02-27,churned,False,payment,60,False,1
T78898119585,16159,12.99,2024-12-29,Premium,2025-02-27,churned,False,payment,60,False,1
T66554741613,16169,7.99,2024-12-29,Standard,2025-01-28,churned,False,payment,30,False,1
T81306981501,16151,4.99,2024-12-29,Student Plan,2025-01-28,churned,False,payment,30,False,1
T95124952459,16124,4.99,2024-12-28,Student Plan,2025-01-27,churned,False,payment,30,False,1
T87387508212,16141,4.99,2024-12-28,Student Plan,2025-01-27,churned,False,payment,30,False,1
T90755173596,16134,12.99,2024-12-28,Premium,2025-02-26,churned,False,payment,60,False,1
T86988432056,15443,4.99,2024-12-28,Student Plan,2025-01-27,churned,False,payment,30,False,2
T96069618721,15365,12.99,2024-12-27,Premium,2025-02-25,churned,False,payment,60,False,2
T59829496613,16123,7.99,2024-12-27,Standard,2025-01-26,churned,False,payment,30,False,1
T67391046155,16112,7.99,2024-12-27,Standard,2025-01-26,churned,False,payment,30,False,1
T73657298949,16114,12.99,2024-12-27,Premium,2025-02-25,churned,False,payment,60,False,1
T83848067188,15381,4.99,2024-12-27,Student Plan,2025-01-26,churned,False,payment,30,False,2
T95159610859,15390,7.99,2024-12-27,Standard,2025-01-26,churned,False,payment,30,False,2
T94732129904,16094,7.99,2024-12-26,Standard,2025-01-25,churned,False,payment,30,False,1
T90244265428,16085,7.99,2024-12-26,Standard,2025-01-25,churned,False,payment,30,False,1
T89272402721,16097,4.99,2024-12-26,Student Plan,2025-01-25,churned,False,payment,30,False,1
T74154345145,16104,4.99,2024-12-26,Student Plan,2025-01-25,churned,False,payment,30,False,1
T70268216136,16067,-5.99,2024-12-25,Student Plan,2025-01-24,churned,False,refund/credit,30,False,1
T60985512007,16082,7.99,2024-12-25,Standard,2025-01-24,churned,False,payment,30,False,1
T96273000547,16051,7.99,2024-12-24,Standard,2025-01-23,churned,False,payment,30,False,1
T52890282033,16047,4.99,2024-12-24,Student Plan,2025-01-23,churned,False,payment,30,False,1
T77102954393,16040,4.99,2024-12-24,Student Plan,2025-01-23,churned,False,payment,30,False,1
T52150507863,16050,12.99,2024-12-24,Premium,2025-02-22,churned,False,payment,60,False,1
T69162733709,16059,4.99,2024-12-24,Student Plan,2025-01-23,churned,False,payment,30,False,1
T82752217988,15337,4.99,2024-12-23,Student Plan,2025-01-22,churned,False,payment,30,False,2
T62855233121,15309,4.99,2024-12-23,Student Plan,2025-01-22,churned,False,payment,30,False,2
T53143873916,16032,4.99,2024-12-23,Student Plan,2025-01-22,churned,False,payment,30,False,1
T98018528109,16023,12.99,2024-12-23,Premium,2025-02-21,churned,False,payment,60,False,1
T62154704058,16020,12.99,2024-12-23,Premium,2025-02-21,churned,False,payment,60,False,1
T51569339118,16011,7.99,2024-12-22,Standard,2025-01-21,churned,False,payment,30,False,1
T71402554767,16016,4.99,2024-12-22,Student Plan,2025-01-21,churned,False,payment,30,False,1
T53982608949,16006,4.99,2024-12-22,Student Plan,2025-01-21,churned,False,payment,30,False,1
T82859964186,16000,7.99,2024-12-22,Standard,2025-01-21,churned,False,payment,30,False,1
T92074807946,16013,12.99,2024-12-22,Premium,2025-02-20,churned,False,payment,60,False,1
T72636227699,15297,7.99,2024-12-22,Standard,2025-01-21,churned,False,payment,30,False,2
T67545927711,15995,7.99,2024-12-21,Standard,2025-01-20,churned,False,payment,30,False,1
T92628491687,15977,3.141689,2024-12-21,Student Plan,2025-01-20,churned,False,payment,30,False,1
T82805567116,15318,7.99,2024-12-21,Standard,2025-01-20,churned,False,payment,30,False,2
T90558315643,15983,4.99,2024-12-21,Student Plan,2025-01-20,churned,False,payment,30,False,1
T56712659720,15987,7.99,2024-12-21,Standard,2025-01-20,churned,False,payment,30,False,1
T91268261648,15990,7.99,2024-12-21,Standard,2025-01-20,churned,False,payment,30,False,1
T82240485698,15296,7.99,2024-12-21,Standard,2025-01-20,churned,False,payment,30,False,2
T85531623064,15287,7.99,2024-12-21,Standard,2025-01-20,churned,False,payment,30,False,2
T99227504400,15315,-5.99,2024-12-20,Standard,2025-01-19,churned,False,refund/credit,30,False,2
T70576176751,15281,4.99,2024-12-20,Student Plan,2025-01-19,churned,False,payment,30,False,2
T67001775257,15958,7.99,2024-12-20,Standard,2025-01-19,churned,False,payment,30,False,1
T83811122591,15962,12.99,2024-12-20,Premium,2025-02-18,churned,False,payment,60,False,1
T94854461842,15939,7.99,2024-12-19,Standard,2025-01-18,churned,False,payment,30,False,1
T79432861769,15276,4.99,2024-12-19,Student Plan,2025-01-18,churned,False,payment,30,False,2
T72700846795,15255,7.99,2024-12-19,Standard,2025-01-18,churned,False,payment,30,False,2
T81004299504,15245,7.99,2024-12-19,Standard,2025-01-18,churned,False,payment,30,False,2
T50008157951,15950,12.99,2024-12-19,Premium,2025-02-17,churned,False,payment,60,False,1
T66897173124,15234,4.99,2024-12-18,Student Plan,2025-01-17,churned,False,payment,30,False,2
T50869533358,15221,7.99,2024-12-18,Standard,2025-01-17,churned,False,payment,30,False,2
T86934417528,15926,7.99,2024-12-18,Standard,2025-01-17,churned,False,payment,30,False,1
T71001701264,15933,7.99,2024-12-18,Standard,2025-01-17,churned,False,payment,30,False,1
T77705576642,15298,-5.99,2024-12-18,Standard,2025-01-17,churned,False,refund/credit,30,False,2
T85225927282,15226,4.99,2024-12-17,Student Plan,2025-01-16,churned,False,payment,30,False,2
T56078028080,15214,7.99,2024-12-17,Standard,2025-01-16,churned,False,payment,30,False,2
T51714339405,15212,4.99,2024-12-17,Student Plan,2025-01-16,churned,False,payment,30,False,2
T89386182838,15897,4.99,2024-12-17,Student Plan,2025-01-16,churned,False,payment,30,False,1
T86131843154,15912,4.99,2024-12-17,Student Plan,2025-01-16,churned,False,payment,30,False,1
T79995930069,15909,4.99,2024-12-17,Student Plan,2025-01-16,churned,False,payment,30,False,1
T91815908068,15201,4.99,2024-12-16,Student Plan,2025-01-15,churned,False,payment,30,False,2
T90115312458,15873,7.99,2024-12-16,Standard,2025-01-15,churned,False,payment,30,False,1
T91404930987,15254,7.99,2024-12-16,Standard,2025-01-15,churned,False,payment,30,False,2
T54684921425,15264,7.99,2024-12-16,Standard,2025-01-15,churned,False,payment,30,False,2
T64676372145,15875,7.99,2024-12-16,Standard,2025-01-15,churned,False,payment,30,False,1
T81542308962,15876,7.99,2024-12-16,Standard,2025-01-15,churned,False,payment,30,False,1
T81472496309,15894,4.99,2024-12-16,Student Plan,2025-01-15,churned,False,payment,30,False,1
T76369568763,15852,12.99,2024-12-15,Premium,2025-02-13,churned,False,payment,60,False,1
T79656052257,15180,4.99,2024-12-15,Student Plan,2025-01-14,churned,False,payment,30,False,2
T62738334823,15185,4.99,2024-12-15,Student Plan,2025-01-14,churned,False,payment,30,False,2
T58550829199,15854,7.99,2024-12-15,Standard,2025-01-14,churned,False,payment,30,False,1
T62866280096,15860,4.99,2024-12-15,Student Plan,2025-01-14,churned,False,payment,30,False,1
T57939984613,15866,12.99,2024-12-15,Premium,2025-02-13,churned,False,payment,60,False,1
T99395650413,15865,12.99,2024-12-15,Premium,2025-02-13,churned,False,payment,60,False,1
T73437795478,15869,12.99,2024-12-15,Premium,2025-02-13,churned,False,payment,60,False,1
T93210199267,15149,4.99,2024-12-14,Student Plan,2025-01-13,churned,False,payment,30,False,2
T79927863114,15843,4.99,2024-12-14,Student Plan,2025-01-13,churned,False,payment,30,False,1
T97736895477,15835,4.99,2024-12-14,Student Plan,2025-01-13,churned,False,payment,30,False,1
T85785370548,15831,4.99,2024-12-14,Student Plan,2025-01-13,churned,False,payment,30,False,1
T95415598113,15159,7.99,2024-12-13,Standard,2025-01-12,churned,False,payment,30,False,2
T52118318023,15818,4.99,2024-12-13,Student Plan,2025-01-12,churned,False,payment,30,False,1
T89734244655,15816,7.99,2024-12-13,Standard,2025-01-12,churned,False,payment,30,False,1
T82208987197,15813,4.99,2024-12-13,Student Plan,2025-01-12,churned,False,payment,30,False,1
T54161864512,15211,7.99,2024-12-13,Standard,2025-01-12,churned,False,payment,30,False,2
T67150187522,15804,4.99,2024-12-13,Student Plan,2025-01-12,churned,False,payment,30,False,1
T50226624143,15801,7.99,2024-12-13,Standard,2025-01-12,churned,False,payment,30,False,1
T92589299907,15172,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,payment,30,False,2
T80446278400,15786,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,payment,30,False,1
T74007072783,15145,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,payment,30,False,2
T75681330953,15784,7.99,2024-12-12,Standard,2025-01-11,churned,False,payment,30,False,1
T68163699169,15798,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,payment,30,False,1
T88002986885,15790,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,payment,30,False,1
T66613778493,15137,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,payment,30,False,2
T70743148172,15140,7.99,2024-12-12,Standard,2025-01-11,churned,False,payment,30,False,2
T50641517931,15141,7.99,2024-12-11,Standard,2025-01-10,churned,False,payment,30,False,2
T80028999377,15165,7.99,2024-12-11,Standard,2025-01-10,churned,False,payment,30,False,2
T95344340428,15758,4.99,2024-12-11,Student Plan,2025-01-10,churned,False,payment,30,False,1
T53307637776,15757,12.99,2024-12-11,Premium,2025-02-09,churned,False,payment,60,False,1
T68720927490,15781,12.99,2024-12-11,Premium,2025-02-09,churned,False,payment,60,False,1
T79459164923,15774,7.99,2024-12-11,Standard,2025-01-10,churned,False,payment,30,False,1
T81298062592,15765,4.99,2024-12-11,Student Plan,2025-01-10,churned,False,payment,30,False,1
T87452172923,15150,7.99,2024-12-10,Standard,2025-01-09,churned,False,payment,30,False,2
T77950015719,15738,7.99,2024-12-10,Standard,2025-01-09,churned,False,payment,30,False,1
T98864808134,15742,7.99,2024-12-10,Standard,2025-01-09,churned,False,payment,30,False,1
T80434759104,15744,4.99,2024-12-10,Student Plan,2025-01-09,churned,False,payment,30,False,1
T87808970424,15124,3.141689,2024-12-09,Student Plan,2025-01-08,churned,False,payment,30,False,2
T61085319192,15142,7.99,2024-12-09,Standard,2025-01-08,churned,False,payment,30,False,2
T67927225850,15105,7.99,2024-12-09,Standard,2025-01-08,churned,False,payment,30,False,2
T66439534820,15716,7.99,2024-12-09,Standard,2025-01-08,churned,False,payment,30,False,1
T63087598766,15718,7.99,2024-12-09,Standard,2025-01-08,churned,False,payment,30,False,1
T53810461937,15723,4.99,2024-12-09,Student Plan,2025-01-08,churned,False,payment,30,False,1
T89779000107,15729,4.99,2024-12-09,Student Plan,2025-01-08,churned,False,payment,30,False,1
T76364222606,15730,7.99,2024-12-09,Standard,2025-01-08,churned,False,payment,30,False,1
T94767044189,15713,4.99,2024-12-09,Student Plan,2025-01-08,churned,False,payment,30,False,1
